5000 15000
1 1672
3 2918
1 1513
3 1653
1 890
3 3907
1 2524
3 1158
1 1873
3 3921
1 3171
3 4616
1 2226
3 1324
1 1738
3 73
1 2542
3 3037
1 4870
3 4118
1 4323
3 1271
1 4046
3 3576
1 1956
3 4424
1 2675
3 1467
1 4218
3 4842
1 2639
3 4330
1 3714
3 2772
1 882
3 833
1 2149
3 4859
1 108
3 1893
1 4896
3 3817
1 2267
3 218
1 729
3 4268
1 4194
3 1528
1 935
3 1652
1 3294
3 113
1 2301
3 3049
1 1218
3 2322
1 752
3 2025
1 2210
3 887
1 4212
3 3251
1 4359
3 1108
1 4230
3 2302
1 4526
3 939
1 4381
3 84
1 3167
3 2937
1 880
3 3871
1 1901
3 740
1 3482
3 2228
1 1195
3 4329
1 4798
3 678
1 4481
3 3154
1 4917
3 568
1 1488
3 1349
1 86
3 969
1 4269
3 459
1 3113
3 3079
1 1713
3 598
1 1359
3 1464
1 3910
3 3811
1 1483
3 2187
1 2669
3 2790
1 3884
3 2035
1 211
3 896
1 4768
3 2166
1 2473
3 4916
1 2406
3 3884
1 3273
3 3341
1 4757
3 4555
1 750
3 3062
1 4430
3 166
1 2964
3 4735
1 4828
3 1060
1 4516
3 147
1 2848
3 4750
1 1541
3 4624
1 3927
3 430
1 3764
3 4725
1 17
3 2434
1 2560
3 488
1 1027
3 805
1 1938
3 440
1 4970
3 4244
1 1099
3 651
1 1022
3 245
1 335
3 1032
1 2731
3 3884
1 433
3 1750
1 970
3 826
1 4346
3 3388
1 256
3 3584
1 3497
3 2603
1 3329
3 4089
1 2612
3 1153
1 1765
3 2012
1 2949
3 635
1 3760
3 3952
1 2357
3 1031
1 4507
3 3670
1 4868
3 3191
1 3992
3 583
1 886
3 466
1 2949
3 4384
1 756
3 4416
1 297
3 1443
1 1066
3 1736
1 3591
3 3335
1 4621
3 1003
1 1276
3 2059
1 2929
3 4086
1 74
3 1506
1 3304
3 88
1 4210
3 1580
1 3876
3 960
1 658
3 2110
1 3535
3 464
1 2949
3 4224
1 2443
3 99
1 1217
3 68
1 608
3 4157
1 3933
3 1039
1 689
3 4716
1 3643
3 409
1 769
3 2384
1 1261
3 1605
1 2744
3 1413
1 633
3 373
1 3549
3 4820
1 442
3 138
1 1633
3 1774
1 1529
3 3136
1 1784
3 2468
1 2879
3 3790
1 532
3 230
1 1336
3 3606
1 4442
3 2008
1 3604
3 2534
1 2487
3 665
1 4107
3 153
1 3201
3 1493
1 4808
3 4782
1 1845
3 4813
1 532
3 176
1 2066
3 3341
1 1471
3 2617
1 4641
3 2656
1 1341
3 4894
1 3575
3 2328
1 3089
3 2865
1 1306
3 83
1 638
3 3768
1 4676
3 3328
1 572
3 4959
1 2728
3 1380
1 701
3 4215
1 3309
3 4717
1 238
3 971
1 2668
3 3203
1 3131
3 2771
1 3354
3 2461
1 2424
3 480
1 3290
3 2841
1 1135
3 4343
1 4544
3 3914
1 4683
3 2538
1 4143
3 4504
1 4194
3 2338
1 4002
3 4155
1 4191
3 4783
1 714
3 4514
1 4754
3 2986
1 507
3 3379
1 2829
3 2236
1 3427
3 1519
1 4129
3 774
1 4067
3 3184
1 3431
3 1033
1 2655
3 2158
1 4831
3 4055
1 3468
3 4349
1 526
3 2431
1 2939
3 4263
1 638
3 1736
1 3705
3 1497
1 2888
3 4657
1 991
3 2067
1 3302
3 1879
1 3466
3 146
1 4529
3 1792
1 2319
3 1618
1 2318
3 4692
1 2519
3 2791
1 4627
3 4617
1 3851
3 967
1 4458
3 4447
1 4337
3 1633
1 2178
3 4557
1 4539
3 586
1 4082
3 949
1 2831
3 1569
1 521
3 147
1 3521
3 436
1 3813
3 1093
1 212
3 4209
1 694
3 2882
1 547
3 342
1 3726
3 2994
1 2177
3 90
1 382
3 3828
1 697
3 4888
1 3812
3 4090
1 1802
3 2851
1 3618
3 4993
1 73
3 1747
1 4043
3 1720
1 3388
3 2655
1 1312
3 4387
1 2267
3 4768
1 4144
3 3830
1 835
3 4081
1 3910
3 2073
1 4840
3 2286
1 4463
3 3567
1 337
3 2516
1 3037
3 4502
1 708
3 1354
1 1909
3 3121
1 2102
3 3262
1 2860
3 4186
1 4173
3 627
1 3802
3 1556
1 4471
3 3653
1 2329
3 979
1 4883
3 4976
1 4583
3 1564
1 2790
3 4670
1 2450
3 3989
1 3507
3 735
1 326
3 2867
1 2170
3 3202
1 853
3 2798
1 2915
3 531
1 1422
3 426
1 3872
3 4726
1 2899
3 2902
1 796
3 3867
1 4887
3 1790
1 2223
3 1307
1 35
3 2513
1 1780
3 2169
1 3070
3 2716
1 1453
3 2186
1 1243
3 4513
1 4397
3 1915
1 760
3 1296
1 2044
3 2830
1 543
3 1814
1 1899
3 3534
1 504
3 3192
1 2887
3 493
1 1732
3 1855
1 1861
3 3522
1 339
3 4692
1 1297
3 4087
1 2987
3 4347
1 2716
3 2171
1 2616
3 1362
1 1713
3 1402
1 4498
3 4436
1 2167
3 3946
1 1874
3 3394
1 3772
3 2591
1 4018
3 2190
1 2053
3 1333
1 3204
3 3826
1 1763
3 325
1 2392
3 1226
1 4252
3 4626
1 3793
3 2685
1 3174
3 2894
1 2563
3 1460
1 98
3 2798
1 2771
3 3867
1 3084
3 1244
1 1698
3 2533
1 1133
3 727
1 2688
3 311
1 3446
3 2893
1 3050
3 1135
1 3339
3 3396
1 584
3 3456
1 989
3 2834
1 1121
3 3865
1 1884
3 396
1 587
3 2992
1 289
3 1894
1 1847
3 2769
1 3705
3 4187
1 3439
3 2137
1 442
3 3877
1 1716
3 3561
1 2970
3 1956
1 1424
3 2118
1 2260
3 4599
1 2564
3 3882
1 2840
3 4635
1 3512
3 2189
1 97
3 4703
1 1210
3 1021
1 4759
3 266
1 1720
3 473
1 3962
3 2163
1 1801
3 4505
1 4326
3 4144
1 1418
3 1640
1 2317
3 3107
1 906
3 728
1 774
3 907
1 2753
3 1580
1 331
3 2149
1 4804
3 1477
1 3507
3 4339
1 4715
3 1211
1 1128
3 3245
1 744
3 419
1 3262
3 3466
1 824
3 3320
1 606
3 4112
1 937
3 1049
1 1264
3 127
1 3550
3 1783
1 1972
3 2968
1 614
3 4171
1 4269
3 3784
1 4558
3 2555
1 4057
3 2157
1 3515
3 4629
1 3386
3 1860
1 3547
3 754
1 1218
3 1134
1 2674
3 480
1 4804
3 228
1 1436
3 3693
1 342
3 4645
1 4607
3 1792
1 3912
3 203
1 927
3 2364
1 2354
3 3236
1 3702
3 2336
1 2941
3 1685
1 4470
3 2615
1 4284
3 1484
1 1102
3 3197
1 1221
3 2777
1 1902
3 3423
1 1617
3 2437
1 1095
3 977
1 304
3 126
1 2995
3 2989
1 1802
3 3144
1 2731
3 458
1 3729
3 2692
1 1246
3 2099
1 395
3 1360
1 3128
3 3019
1 108
3 4027
1 1570
3 4314
1 4950
3 4214
1 3146
3 241
1 1789
3 2323
1 1172
3 2859
1 2450
3 914
1 2675
3 1219
1 1266
3 4652
1 4561
3 4981
1 2044
3 2263
1 2445
3 4037
1 3286
3 3149
1 3776
3 633
1 3161
3 2853
1 4371
3 473
1 196
3 1358
1 3174
3 1486
1 1552
3 1993
1 805
3 3671
1 1385
3 248
1 3625
3 1105
1 4320
3 3745
1 1944
3 2750
1 3568
3 2982
1 2549
3 2639
1 2669
3 4704
1 871
3 1372
1 3178
3 2717
1 88
3 1011
1 1967
3 2910
1 1318
3 4206
1 1114
3 69
1 1277
3 1035
1 2778
3 3617
1 1180
3 2876
1 477
3 4489
1 227
3 3717
1 345
3 3894
1 3675
3 279
1 4285
3 3102
1 3356
3 2475
1 401
3 2825
1 773
3 3
1 1343
3 2667
1 3661
3 1909
1 3335
3 2003
1 4772
3 1467
1 2160
3 461
1 2639
3 1557
1 1795
3 3014
1 3897
3 4186
1 34
3 4145
1 1547
3 1467
1 2775
3 416
1 1846
3 229
1 3225
3 65
1 454
3 1811
1 3086
3 4200
1 4785
3 4131
1 204
3 837
1 3604
3 3472
1 1386
3 3936
1 4656
3 2616
1 2230
3 1332
1 2519
3 1408
1 1121
3 2754
1 102
3 1117
1 3492
3 1658
1 4377
3 1260
1 4755
3 1198
1 4724
3 229
1 3143
3 4387
1 2559
3 4458
1 2571
3 357
1 1376
3 3268
1 3406
3 431
1 607
3 4609
1 176
3 4608
1 874
3 2861
1 2494
3 3223
1 2948
3 2183
1 4846
3 719
1 4672
3 2158
1 1187
3 1245
1 3198
3 600
1 2474
3 208
1 259
3 4366
1 3542
3 3250
1 2132
3 966
1 1712
3 1732
1 551
3 4992
1 463
3 1356
1 2102
3 2536
1 4724
3 3816
1 3975
3 52
1 3250
3 1974
1 633
3 4005
1 1233
3 2033
1 1283
3 4746
1 3579
3 4538
1 832
3 163
1 4893
3 1659
1 1469
3 958
1 2656
3 2105
1 1789
3 2279
1 3186
3 1943
1 52
3 2566
1 3480
3 4235
1 3341
3 4758
1 1662
3 2104
1 1633
3 1360
1 987
3 458
1 3154
3 2794
1 3
3 679
1 4933
3 1532
1 257
3 1241
1 4737
3 4386
1 1257
3 229
1 1519
3 3881
1 4163
3 3413
1 4189
3 440
1 3966
3 4470
1 2066
3 1427
1 2894
3 240
1 4535
3 1381
1 1328
3 1118
1 3843
3 216
1 1156
3 531
1 757
3 322
1 3052
3 4563
1 4161
3 3329
1 2307
3 4670
1 618
3 1898
1 4569
3 2030
1 3570
3 476
1 140
3 400
1 793
3 2480
1 2122
3 2674
1 2333
3 227
1 167
3 2862
1 4788
3 159
1 3085
3 1120
1 4497
3 355
1 4250
3 4120
1 746
3 1508
1 1410
3 3703
1 2734
3 1227
1 4295
3 637
1 147
3 262
1 3982
3 4264
1 2824
3 2238
1 1369
3 3250
1 1772
3 4733
1 2891
3 3162
1 2715
3 4492
1 4581
3 3450
1 4855
3 1161
1 2742
3 445
1 964
3 1338
1 4247
3 19
1 897
3 4592
1 1910
3 1438
1 3908
3 4816
1 1927
3 4
1 3795
3 4842
1 1752
3 614
1 4596
3 3459
1 4596
3 59
1 4329
3 1713
1 1127
3 3196
1 2648
3 1309
1 1794
3 2009
1 950
3 2491
1 1312
3 4311
1 14
3 846
1 3698
3 4376
1 3710
3 2736
1 1204
3 590
1 2241
3 218
1 2807
3 2565
1 3132
3 4307
1 1670
3 175
1 4959
3 3056
1 4653
3 2750
1 4538
3 911
1 3689
3 2927
1 745
3 3962
1 2480
3 4698
1 1498
3 4818
1 3693
3 3312
1 34
3 1842
1 4321
3 1808
1 3065
3 3409
1 3880
3 2452
1 2275
3 3684
1 2000
3 2068
1 4940
3 2869
1 2169
3 1879
1 2836
3 1464
1 162
3 4299
1 4218
3 3827
1 1942
3 1451
1 4259
3 2852
1 2936
3 4322
1 2595
3 2219
1 1598
3 1405
1 3577
3 1225
1 1620
3 756
1 1934
3 4506
1 311
3 3611
1 276
3 415
1 2038
3 39
1 2300
3 2096
1 2049
3 1756
1 551
3 4360
1 1000
3 1485
1 4088
3 4520
1 2410
3 1786
1 1484
3 2946
1 3179
3 1954
1 456
3 2110
1 1727
3 4187
1 4067
3 464
1 2700
3 2586
1 2453
3 1327
1 2227
3 3588
1 2506
3 1377
1 3248
3 2369
1 2855
3 1880
1 636
3 4001
1 3988
3 1714
1 4197
3 898
1 4770
3 498
1 2315
3 1304
1 1486
3 1747
1 3257
3 1405
1 4419
3 2028
1 931
3 1649
1 4786
3 118
1 877
3 2477
1 4833
3 3768
1 1017
3 1135
1 2766
3 1567
1 622
3 4634
1 314
3 568
1 2332
3 3804
1 4262
3 950
1 4518
3 3514
1 2631
3 3462
1 2902
3 2431
1 3621
3 4968
1 3729
3 3236
1 1475
3 4862
1 2897
3 4929
1 1266
3 815
1 2415
3 1371
1 1511
3 1343
1 2503
3 1545
1 611
3 1724
1 3087
3 2334
1 2601
3 2303
1 396
3 2091
1 1055
3 644
1 1689
3 3651
1 3210
3 1614
1 148
3 4787
1 474
3 4308
1 2745
3 4235
1 3541
3 4618
1 3842
3 1877
1 1841
3 4777
1 3663
3 4280
1 492
3 3159
1 1680
3 2114
1 1758
3 1782
1 969
3 1280
1 3379
3 4982
1 1313
3 523
1 178
3 2871
1 2667
3 2484
1 2298
3 4497
1 4465
3 759
1 592
3 2798
1 612
3 939
1 1265
3 17
1 1932
3 328
1 4470
3 3834
1 4237
3 2064
1 3130
3 730
1 3925
3 2363
1 748
3 4930
1 3250
3 2529
1 821
3 4233
1 3527
3 81
1 3021
3 4018
1 3423
3 1197
1 2401
3 4530
1 4900
3 67
1 4941
3 2338
1 2377
3 2170
1 3892
3 484
1 1170
3 1418
1 1036
3 676
1 187
3 42
1 4391
3 2067
1 4239
3 3434
1 689
3 3589
1 848
3 1009
1 947
3 944
1 4503
3 2977
1 4333
3 4468
1 3305
3 1910
1 4473
3 2237
1 3336
3 2925
1 2175
3 1582
1 4759
3 3718
1 3021
3 3659
1 3065
3 3634
1 2844
3 1358
1 2950
3 11
1 4213
3 1564
1 3463
3 730
1 322
3 3581
1 4428
3 4843
1 1731
3 2445
1 2785
3 3958
1 2899
3 1898
1 983
3 4130
1 559
3 2723
1 151
3 3771
1 727
3 3184
1 885
3 278
1 1510
3 4882
1 2
3 1228
1 2015
3 2691
1 10
3 4737
1 24
3 4206
1 1777
3 2342
1 1482
3 544
1 3002
3 4391
1 2127
3 1454
1 150
3 469
1 2267
3 2920
1 3627
3 1138
1 677
3 113
1 1471
3 4116
1 301
3 634
1 2400
3 666
1 564
3 4449
1 2874
3 2244
1 2412
3 1113
1 1391
3 3233
1 4183
3 3978
1 2549
3 2981
1 3479
3 4030
1 2018
3 4102
1 3101
3 4176
1 3089
3 4691
1 2085
3 1481
1 1396
3 2691
1 3755
3 4512
1 1116
3 4921
1 1911
3 984
1 1429
3 825
1 3235
3 1240
1 4764
3 3735
1 2382
3 2544
1 2948
3 1244
1 3388
3 1067
1 4163
3 984
1 4887
3 1828
1 2132
3 1740
1 2084
3 4679
1 999
3 4666
1 3001
3 3196
1 2646
3 2158
1 1123
3 2539
1 3441
3 595
1 473
3 3451
1 2403
3 4309
1 161
3 138
1 746
3 593
1 4494
3 2517
1 376
3 67
1 3469
3 3173
1 1524
3 1790
1 221
3 3427
1 3846
3 1834
1 319
3 4846
1 4733
3 4386
1 2863
3 4241
1 1837
3 4276
1 513
3 4926
1 2055
3 1417
1 4722
3 3155
1 442
3 960
1 4338
3 3189
1 4051
3 4144
1 1163
3 1579
1 1733
3 1344
1 2560
3 1450
1 380
3 836
1 111
3 1657
1 674
3 1858
1 3874
3 325
1 2436
3 577
1 2916
3 4947
1 774
3 4127
1 3031
3 2673
1 2716
3 2920
1 4563
3 2157
1 4011
3 364
1 2968
3 4427
1 71
3 4877
1 4438
3 9
1 237
3 4652
1 2301
3 3938
1 1083
3 1876
1 3802
3 3726
1 3583
3 3298
1 3687
3 4400
1 2953
3 1658
1 3091
3 4723
1 3968
3 2188
1 1947
3 3675
1 1826
3 4454
1 97
3 4677
1 1921
3 978
1 4235
3 2505
1 1273
3 1397
1 1744
3 904
1 67
3 1027
1 3048
3 2046
1 3750
3 741
1 4376
3 4923
1 1555
3 2300
1 3595
3 4673
1 2324
3 175
1 473
3 480
1 241
3 3996
1 1230
3 4912
1 3129
3 1360
1 827
3 1000
1 1237
3 940
1 1928
3 1258
1 332
3 1992
1 2804
3 1811
1 718
3 4405
1 2654
3 1258
1 4636
3 4301
1 4428
3 922
1 192
3 3247
1 788
3 2909
1 2184
3 3468
1 1152
3 2728
1 4851
3 3786
1 2816
3 4868
1 4958
3 881
1 4920
3 322
1 3169
3 1012
1 3233
3 555
1 2835
3 4752
1 3658
3 503
1 677
3 3206
1 5
3 516
1 4104
3 3161
1 922
3 4957
1 398
3 1912
1 4749
3 2514
1 500
3 2338
1 4898
3 4549
1 3538
3 639
1 752
3 2957
1 3531
3 2131
1 1535
3 3648
1 4383
3 1731
1 1041
3 1761
1 1634
3 2716
1 4998
3 4314
1 3092
3 4204
1 87
3 2945
1 2108
3 4425
1 3210
3 3619
1 1821
3 3853
1 1022
3 4525
1 4683
3 4201
1 1845
3 1376
1 1835
3 1378
1 2624
3 2613
1 328
3 299
1 2328
3 340
1 4402
3 694
1 4949
3 2933
1 4062
3 2393
1 1526
3 2361
1 4751
3 2314
1 149
3 96
1 980
3 4421
1 4607
3 4433
1 4805
3 3371
1 4805
3 3321
1 1784
3 4053
1 3093
3 1524
1 2654
3 2662
1 413
3 1147
1 18
3 4717
1 1871
3 830
1 4931
3 781
1 2257
3 3381
1 3557
3 929
1 4319
3 2340
1 2274
3 2288
1 1926
3 511
1 3591
3 2966
1 911
3 2129
1 817
3 1181
1 2059
3 1952
1 3075
3 2153
1 1358
3 2411
1 2733
3 1129
1 1822
3 1518
1 3611
3 2848
1 4105
3 2623
1 4369
3 3695
1 89
3 4526
1 138
3 3446
1 355
3 4663
1 4937
3 3448
1 3178
3 560
1 2423
3 4702
1 4371
3 659
1 4244
3 1337
1 4598
3 2293
1 491
3 4380
1 3241
3 3773
1 4441
3 2325
1 31
3 648
1 3408
3 3596
1 4995
3 4742
1 2534
3 2752
1 473
3 1815
1 2267
3 159
1 2115
3 996
1 3205
3 1417
1 4170
3 4790
1 1780
3 1813
1 142
3 1103
1 1352
3 3685
1 4237
3 4394
1 3629
3 3848
1 3566
3 3987
1 1453
3 4725
1 4317
3 4512
1 4138
3 3809
1 1425
3 816
1 1492
3 3390
1 4520
3 2722
1 3148
3 4656
1 2471
3 208
1 3348
3 3942
1 758
3 2977
1 2907
3 4809
1 3485
3 3154
1 1322
3 1050
1 3500
3 1321
1 1488
3 1610
1 2291
3 4846
1 2256
3 3174
1 1573
3 2082
1 2880
3 4511
1 3854
3 4622
1 3773
3 3987
1 4055
3 4957
1 2551
3 209
1 3397
3 2579
1 3284
3 2921
1 656
3 3138
1 1391
3 53
1 3428
3 3111
1 3920
3 1047
1 3742
3 2401
1 2410
3 2988
1 1583
3 88
1 1799
3 36
1 1328
3 360
1 4009
3 4533
1 1195
3 2889
1 4870
3 3332
1 4565
3 614
1 2523
3 2287
1 313
3 1356
1 3940
3 775
1 908
3 2927
1 4598
3 1205
1 3023
3 842
1 4823
3 811
1 164
3 4318
1 794
3 208
1 2156
3 4582
1 2834
3 66
1 3584
3 661
1 2117
3 2582
1 3151
3 822
1 4881
3 3019
1 2682
3 1727
1 2560
3 3078
1 868
3 3663
1 865
3 3421
1 761
3 2784
1 2667
3 4736
1 2674
3 2909
1 3714
3 4636
1 3809
3 4045
1 4042
3 1758
1 1152
3 4750
1 2898
3 2466
1 4454
3 3308
1 3289
3 129
1 4490
3 2838
1 2093
3 3506
1 3228
3 4463
1 542
3 2602
1 4362
3 4366
1 2712
3 4980
1 3290
3 2759
1 2224
3 2332
1 595
3 4473
1 4453
3 4498
1 4990
3 4566
1 1371
3 1630
1 1991
3 4152
1 1755
3 2471
1 1354
3 3518
1 919
3 2998
1 298
3 4838
1 4596
3 2188
1 3440
3 230
1 1843
3 4519
1 2728
3 221
1 4829
3 4766
1 3089
3 3814
1 591
3 4000
1 4910
3 2033
1 1820
3 3328
1 1716
3 1794
1 1305
3 3212
1 2636
3 2298
1 3964
3 2998
1 3155
3 3374
1 1083
3 4609
1 1189
3 572
1 4869
3 1971
1 2583
3 3033
1 340
3 167
1 2063
3 4547
1 3378
3 4634
1 2404
3 1894
1 3087
3 3010
1 2956
3 3127
1 3933
3 4853
1 325
3 4878
1 4853
3 3585
1 4660
3 3693
1 2757
3 3066
1 2755
3 4905
1 2560
3 418
1 1808
3 1797
1 4108
3 2079
1 173
3 1302
1 1146
3 535
1 431
3 2190
1 1244
3 411
1 2502
3 581
1 2804
3 4556
1 315
3 4565
1 1141
3 2646
1 1281
3 316
1 1907
3 2252
1 3063
3 3911
1 1315
3 3795
1 1309
3 4054
1 1371
3 3271
1 193
3 3827
1 1183
3 10
1 146
3 1942
1 3606
3 1873
1 3736
3 3263
1 2950
3 2973
1 3913
3 1959
1 4228
3 2144
1 1810
3 4752
1 466
3 1996
1 891
3 4187
1 3639
3 3686
1 2435
3 3527
1 2737
3 4888
1 877
3 3086
1 3339
3 3645
1 4246
3 2152
1 505
3 385
1 1006
3 1239
1 4474
3 4584
1 4862
3 535
1 2566
3 2320
1 2933
3 4599
1 4753
3 4560
1 1099
3 2662
1 145
3 3520
1 2590
3 343
1 3300
3 2692
1 4221
3 1607
1 3880
3 4215
1 3489
3 4153
1 1854
3 4011
1 1916
3 3625
1 2939
3 2695
1 2079
3 4825
1 3398
3 3553
1 689
3 4916
1 4725
3 2439
1 3586
3 1768
1 948
3 2406
1 2195
3 274
1 4002
3 100
1 462
3 156
1 4905
3 1638
1 507
3 2929
1 1563
3 2132
1 4437
3 847
1 3238
3 3984
1 2396
3 1614
1 1871
3 2698
1 4182
3 4436
1 4948
3 2113
1 4817
3 900
1 2655
3 3218
1 3379
3 4375
1 2923
3 1154
1 2116
3 3367
1 2501
3 2710
1 1546
3 3680
1 1888
3 3727
1 987
3 2510
1 3380
3 4623
1 189
3 3245
1 3364
3 4158
1 3409
3 2602
1 1402
3 2918
1 1089
3 4073
1 1014
3 4940
1 3309
3 3868
1 4914
3 1974
1 4059
3 1842
1 128
3 620
1 1933
3 1943
1 4707
3 3275
1 229
3 4341
1 949
3 4419
1 4086
3 4735
1 438
3 4860
1 942
3 2649
1 3579
3 3659
1 2090
3 3450
1 419
3 1812
1 594
3 325
1 3576
3 2319
1 769
3 3716
1 2652
3 4746
1 4910
3 1447
1 76
3 4220
1 3265
3 1895
1 1165
3 3069
1 3710
3 2957
1 3809
3 2011
1 4657
3 3879
1 3167
3 4823
1 2078
3 4061
1 1364
3 2417
1 2292
3 4966
1 3694
3 1167
1 471
3 1516
1 4396
3 749
1 397
3 2364
1 928
3 2236
1 2930
3 2686
1 4712
3 908
1 4290
3 1707
1 773
3 270
1 3640
3 2601
1 1472
3 3129
1 3611
3 222
1 1294
3 898
1 2958
3 4576
1 167
3 2989
1 4114
3 2430
1 4635
3 2086
1 1643
3 64
1 489
3 296
1 3722
3 4582
1 4719
3 2477
1 2340
3 1689
1 169
3 2795
1 762
3 2224
1 3609
3 365
1 2863
3 2515
1 3592
3 2977
1 3941
3 2198
1 3901
3 1784
1 2666
3 1403
1 1322
3 1105
1 483
3 4919
1 2557
3 1219
1 1375
3 4878
1 3345
3 2002
1 1652
3 1275
1 3038
3 3421
1 4860
3 1788
1 1925
3 2686
1 4463
3 314
1 1978
3 4578
1 850
3 4373
1 4221
3 4
1 2907
3 1503
1 1220
3 3772
1 509
3 2803
1 499
3 425
1 4821
3 4636
1 3781
3 3602
1 2951
3 1257
1 1988
3 1016
1 1821
3 2546
1 4508
3 2932
1 79
3 3911
1 3218
3 4726
1 4851
3 3769
1 4398
3 4674
1 330
3 2782
1 2839
3 1343
1 1780
3 4163
1 1125
3 4570
1 2870
3 1984
1 4951
3 768
1 1212
3 2028
1 1068
3 4399
1 3741
3 432
1 1496
3 2088
1 4986
3 3067
1 3254
3 4385
1 1283
3 1451
1 2496
3 373
1 4264
3 1154
1 3612
3 3871
1 2977
3 1010
1 2917
3 2944
1 1469
3 619
1 1540
3 3902
1 2607
3 2639
1 3076
3 4495
1 3750
3 3187
1 2312
3 3361
1 2530
3 4876
1 3176
3 4625
1 2233
3 1087
1 2692
3 1829
1 1588
3 4067
1 1272
3 3186
1 3360
3 1469
1 3700
3 1901
1 2948
3 530
1 2863
3 1210
1 2236
3 1911
1 1296
3 4751
1 1633
3 3580
1 1830
3 1151
1 4230
3 4427
1 3279
3 4383
1 4548
3 2338
1 2472
3 3842
1 1143
3 1539
1 1896
3 3530
1 3079
3 2587
1 4924
3 1255
1 3236
3 592
1 4108
3 1304
1 3341
3 887
1 2073
3 2934
1 4233
3 1958
1 190
3 4599
1 4459
3 529
1 2067
3 3615
1 3800
3 1735
1 3321
3 3399
1 2003
3 1004
1 3823
3 4379
1 1282
3 716
